tweets,user,location,polarity,sentiment
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598450526903242752,0,0.25,2
sports fifa wc pix germany win only crash out again,1598450525913206801,0,0.4,2
sports fifa wc morocco fans carry their team into last 16,1598450523929288704,0,0.0,1
when fifa mask slips,1598450517935640579,0,0.0,1
rt check out fifa ka phuppa nawaz has issues with names football players,1598450515733798912,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450509123407894,0,-0.0166666666666666,0
rt ivana knoll model croatia can face jail term her provocative dress she wore during fifa world cup match,1598450495554834437,0,-0.1,0
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598450491880624152,0,0.2833333333333333,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450487849897998,0,-0.25,0
none their stadiums comply with fifa standards rem kenya cant host any international matches due our dilapidated stadiums which are under par fifa qualification,1598450484964216851,0,-0.0625,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450483022254097,0,-0.25,0
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598450481088679937,0,0.0,1
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598450475531108352,0,0.0,1
rt well done cleaning service franchise now,1598450474612830208,0,0.0,1
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450472540844032,0,0.5,2
rt excl argentinas controversial penalty that lionel messi missed was right be awarded insists fifa privately,1598450472234504201,0,0.2785714285714286,2
rt has delivered fifa now let it bring peace palestine by,1598450471358066688,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450464315658240,0,-0.0166666666666666,0
well done cleaning service franchise now,1598450458397495320,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450457613160477,0,-0.0166666666666666,0
cheat how they put together ambitious bid proved they had they financial capacity political will deliver engaged with fifa voting party carry favour establish relationships england were offering private meetings with queen as bribe,1598450457252450314,0,0.0625,2
rt exceptional stephanie frappart 2019 fifa women s world cup final 2019 1st female ref ligue 1 2020 1st female ref,1598450454412906499,0,0.1666666666666666,2
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598450448364720142,0,0.0833333333333333,2
reason behind germanys elimination is simple they participated fifa mens world cup i advise them organize league,1598450443637739550,0,-0.2,0
trying get before avatar maybe fifa stage run,1598450440869646336,0,0.0,1
ahhh it totally makes sense now,1598450438625701889,0,0.0,1
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598450433739182086,0,0.0,1
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450431126298624,0,0.5,2
rt my comment is not about football at all being favorite his holiness is real victory actual winner,1598450427963613184,0,0.2333333333333333,2
hayya hayya better together fifa world cup 2022 official soundtrack via,1598450421600866308,0,0.5,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450416458547200,0,-0.0166666666666666,0
rt morocco beat canada 2 1 qualify round 16 at 2022 fifa world cup both morocco senegal have qual,1598450412599840770,0,-0.2,0
australia argentina criticise fifa over world cup scheduling,1598450411970916352,0,0.0,1
trade win at fifa qatar 2022 get up 300 000 usdt lucky airdrop activity 1 win up 300 000 usdt lucky airdrop trading world cup sign up,1598450406828670977,0,0.5666666666666667,2
rt limited time offer buy one get one free fifa world cup 2022 official licensed fragrance by aljazeera,1598450401770344448,0,0.1642857142857143,2
rt japans goal was legit however fifa shouldve shared their official images avoid conspiracies,1598450385160753164,0,0.0,1
morocco is now 15th i guess after calculating fifa ranking points all 3 games,1598450384342863896,0,0.0,1
trade win at fifa qatar 2022 get up 300 000 usdt lucky airdrop activity 1 win up 300 000 usdt lucky airdrop trading world cup sign up via,1598450383244136449,0,0.5666666666666667,2
rt moment we hear first whistle time freezes as eyes world turn fifa world cup qatar 2022 20,1598450382212157456,0,0.25,2
rt don t miss your chance win win use your tymebank visa debit card you could win share r25k amp fifa world cup p,1598450381889196058,0,0.8000000000000002,2
rt met nice guy who wanted show off his skills so i had show off mine too maymi asgari young iranian football fr,1598450371856588800,0,0.35,2
rt first time ever all female refereeing crew takes field officiate mens fifa world cup match,1598450369918652425,0,0.125,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598450361949474819,0,0.0,1
if only fifa decided rules world cup be based jimmyvilla1961s book,1598450357608370176,0,0.0,1
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598450357038125056,0,0.25,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450355335057442,0,-0.0166666666666666,0
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598450353221128207,0,-0.3333333333333333,0
2010 fifa u 20 womens world cup final when i catch you alex popp,1598450351665213440,0,0.0,1
fifa world cup 2022 unserious starting xi players we expect more qatar including walker zimmerman,1598450350817959936,0,0.25,2
no one is doubting that do fifa realise there is also millions other viewers,1598450348015996948,0,-0.125,0
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598450341661626396,0,0.0833333333333333,2
i just got sticker joshua kimmich,1598450341644849177,0,0.0,1
paulinhocabral played fifa 23 ps5 last 24 hours,1598450330286673925,0,0.0,1
new fifa rules if ball came out but shadow ball continues field match continues everyone knows that,1598450326633435145,0,0.1363636363636363,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598450326629240846,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450323848564736,0,-0.25,0
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598450322661429254,0,0.2833333333333333,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450315489349633,0,-0.0166666666666666,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450311446003712,0,-0.25,0
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598450311383117824,0,0.0,1
rt gianni infantino 2022 fifa world cup will be best world cup ever,1598450306467221507,0,1.0,2
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598450305582366721,0,0.0833333333333333,2
he wants hold fifa accountable using host broadcasters as reason but he was quiet didnt demand same when bbc itv displayed racist islamaphobic envious practice which was clear breach contract think yourself dont let them shape your mind,1598450305179570185,0,0.075,2
rt got no doubt that var have seen conclusive angle evidence that we haven t but why would fifa not allow host broadcaste,1598450300528242689,0,0.0,1
rt japan had 17 7 ball lowest possession ever recorded fifa world cup history key fact is winning,1598450286083067904,0,0.25,2
rt amp gave us six goal thriller their group e finale watch all goals now fifa,1598450286028378117,0,0.0,1
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598450282618585089,0,-0.3333333333333333,0
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598450270606098432,0,0.6333333333333333,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598450261164544013,0,0.0,1
fans are mocking spain leaving goalkeeper david de gea out their squad fifa world cup amid unai simons struggles 2 1 defeat japan,1598450253413625856,0,0.0,1
rt 19 years old german player musalia dont tell me how his name is spelt is best player fifa world cup,1598450252625113090,0,0.3666666666666667,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450248544051200,0,-0.25,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450247017156618,0,-0.0166666666666666,0
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media at,1598450239421177861,0,-0.5,0
rt dear fifa world cup is perfect as it is do not change f king format yours sincerely everyone,1598450238917955614,0,0.75,2
disclaimer neither shioriko mifune nor mod condone corrupted fifa organization or world cup being set nation qatar which has many counts human rights abuse we simply love watching teams players,1598450237978578945,0,0.3,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450236909027329,0,-0.0166666666666666,0
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598450236837580822,0,0.2833333333333333,2
drip japanese emperor fifa world cup qatar 2022 via japan vs spain respect everyone who active involved this,1598450234757373952,0,-0.0666666666666666,0
rt ignored request have two observers present as part its group monitoring issues,1598450223185121288,0,0.0,1
rt african teams have really done well this tournament regardless i m proud fifa should look at giving us another 2,1598450221348016130,0,0.3333333333333333,2
rt if ronaldo scores vs south korea at any time i ll give someone fifa points enter retweet follow me,1598450221205557249,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450220655943680,0,-0.25,0
rt it s looking like morocco vs spain round 16 winner gets al andalus fifa scriptwriters you ve done it again,1598450218323922951,0,-0.2,0
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450216876888069,0,0.5,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450216805732352,0,0.5,2
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media att,1598450213110300672,0,-0.5,0
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598450200661884929,0,-0.3333333333333333,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450194735038464,0,-0.0166666666666666,0
shane lee talk nba seems like ben simmons is back then they have look at nfl then joins team talk fifa world cup did you watch japan v spain game then luka talks ufc listen here,1598450194722721793,0,-0.2,0
rt just morocco has become first african nation remain unbeaten group stage fifa world cup,1598450191753170945,0,0.125,2
rt following their victory against denmark australia have climbed 27th world live fifa world rankings,1598450182597005313,0,0.0681818181818181,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450182093525007,0,-0.0166666666666666,0
rt classic fifa world cup,1598450179153461248,0,0.1666666666666666,2
rt classic fifa world cup,1598450178851328020,0,0.1666666666666666,2
rt this aspect world cup has been most embarrassing i dont know who compile these stats,1598450178675167234,0,0.5,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598450173273083906,0,0.0,1
reason behind germanys elimination is simple they participated fifa mens world cup i advise them organize league,1598450171628883968,0,-0.2,0
trying play as netherlands fifa 23 world cup online tournament my striker his own just keeps going off pitch i am playing with 10 men i cant sub him off only seems be happening with netherlands please help,1598450165580550165,0,0.3,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450162929926144,0,0.5,2
rt japan topped their group which included germany spain while morroco top theirs which include belgium rated as number 2,1598450159612055557,0,0.5,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450152502710276,0,0.5,2
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598450151143755789,0,0.6333333333333333,2
as fifa world cup continues with goals set your own 2023 goal with our services you are guaranteed be satisfied by functional informative unique customer friendly qualities that your website will possess,1598450146161070080,0,0.4625,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598450144445452314,0,0.0,1
perhaps fifa got revenge germany behalf qatar regime,1598450143074062336,0,0.0,1
rt classic fifa world cup,1598450138602684416,0,0.1666666666666666,2
rt fifas idea next world cup lets eliminate simultaneous group stage finales,1598450135469641737,0,0.0,1
rt announcer suddenly sings ddu du ddu du during fifa world cup qatar 2022,1598450135008448512,0,0.0,1
rt europes highest fifa ranking team out world cup group stages we need have conversation about that tournament,1598450128846835714,0,0.0,1
rt fifa is absolutely insane change format this tournament its perfect like this leave it alone you absolute idi,1598450116494778368,0,0.0666666666666666,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changin,1598450111935557632,0,0.0,1
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598450110236872705,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450103068643335,0,-0.25,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450098857562139,0,-0.25,0
sbcs ruined fifa also didn t,1598450095753777169,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450094222999554,0,-0.0166666666666666,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450094202032128,0,-0.25,0
rt amp gave us six goal thriller their group e finale watch all goals now fifa,1598450090590752768,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450080948060160,0,-0.0166666666666666,0
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598450080272781315,0,0.0,1
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598450078926229543,0,0.25,2
well have balls call it amp now mighty will have scratch their ball way berlin lone warriors frm asia blue samurai what nation amazingly beautiful amp off field,1598450078397927429,0,0.4166666666666667,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450065298935811,0,-0.0166666666666666,0
rt dear amp members club gorgon soon we will be announcing details our upcoming launch,1598450060156719106,0,0.0,1
thomas muller hints at international retirement after germany crash out fifa world cup 2022,1598450060018307078,0,0.0,1
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598450058051178511,0,0.2833333333333333,2
fifa world cup points table group e japan spain through round 16 germany costa rica eliminated,1598450055857557528,0,-0.2,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450052825075725,0,-0.0166666666666666,0
rt just morocco has become first african nation remain unbeaten group stage fifa world cup,1598450045694758928,0,0.125,2
rt fernando santos portugal s first goal vs uruguay neither cristiano nor i asked fifa anything,1598450040586096659,0,0.25,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450038937735174,0,-0.0166666666666666,0
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598450032822439950,0,0.5,2
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598450022227628034,0,-0.3333333333333333,0
il est 23h 52m et 37s history being made first time female match officials fifa worldcup,1598450022101798942,0,0.125,2
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598450019199340569,0,0.2833333333333333,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598450016762617858,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598450013851766784,0,-0.25,0
rt end fifa world cup,1598450010064326656,0,0.0,1
rt throughout bc across canada people watched with pride as men s team competed at we,1598450004402008064,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598450002262740999,0,-0.0166666666666666,0
rt turkish football commentator dismissed after he mentioned hakan sukurs fifa record fastest world cup goal d,1598450002086580246,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449999016349702,0,0.6000000000000001,2
rt 5 000 000 give away yes that is 1 million usd retweet follow me when sweden reaches knockout phase at t,1598449998374617088,0,0.0,1
because theyve never kicked ball their lives think fifa 23 is real football he is striker hasnt scored he has more assists than anybody competition he is either scoring assisting or both,1598449992716505101,0,0.35,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449986504630272,0,-0.25,0
fifa should either replay game or there fair play rules are seriously being neglected they will always be cheating biased there disgrace should be disbanded var are also disgrace because there supposed be impartial,1598449975326920718,0,-0.0111111111111111,0
fifa is so ruthless sometimes,1598449970482499600,0,-1.0,0
rt euros winner didnt qualify euros semi finalists denmark with zero wins just one goal scored euros highest fifa ranki,1598449969480040449,0,0.3,2
rt amp gave us six goal thriller their group e finale watch all goals now fifa,1598449968414855168,0,0.0,1
i used shazam discover dreamers music fifa world cup qatar 2022 official soundtrack by jung kook,1598449966061703178,0,0.0,1
dont worry fifa i think they just missed their flights,1598449962047934464,0,0.0,1
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598449958520344587,0,0.0,1
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media att,1598449958256103435,0,-0.5,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449957454991372,0,-0.25,0
rt belgium s fifa rating should be moved 2nd position 4th put argentina that 2nd position,1598449956465311744,0,0.0,1
rt classic fifa world cup,1598449955001499648,0,0.1666666666666666,2
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598449953952747545,0,0.0,1
how person head go resemble fifa goal post just how,1598449951717183505,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449949896855552,0,-0.0166666666666666,0
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598449945664978944,0,0.0833333333333333,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449944897245203,0,-0.0166666666666666,0
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449932364664833,0,0.6000000000000001,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598449929428652039,0,0.25,2
rt celebrating world cup with win share total over 2 5 million prize pool will,1598449928648343552,0,0.4,2
worst part fifa rule is that it delves into curvature ball when did curvature be sumthng players thought we should be careful about cricket it is pretty clear that none ball is touching none line why cant rule be that simple,1598449926924800000,0,-0.0416666666666666,0
fifa are corrupt they ve been out get me since first game,1598449926425706499,0,-0.2166666666666666,0
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598449923783118850,0,0.5,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449921132302336,0,-0.0166666666666666,0
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598449911565111303,0,-0.3333333333333333,0
rt chamcha world cup mini game come challenge jump connect wallet screenshot sec,1598449909891727362,0,-0.25,0
vs 2018 world cup out group stage 2020 euros out last 16 2022 world cup out group stage what has happened german football,1598449904502079488,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449902870319113,0,-0.0166666666666666,0
rt has delivered fifa now let it bring peace palestine by,1598449900198547485,0,0.0,1
jungkook fifa world cup song,1598449895622561804,0,0.0,1
rt 2022 fifa world cup group e lwa,1598449891688468481,0,0.0,1
romeo lumi fifa,1598449891273068561,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449887682744327,0,-0.25,0
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598449880778919941,0,0.6333333333333333,2
rt this world cup field has been as good as it s been atrocious off field fifa was counting that qatar was,1598449880057405440,0,0.0,1
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598449878321008640,0,0.0,1
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media att,1598449876421206018,0,-0.5,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449871828443136,0,-0.0166666666666666,0
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598449865692151808,0,0.1,2
yes obviously fifa qatar are backward ones but idea world cup standing those things isn t correct i don t think if it was held across uk ireland would it stand what you are saying it stands,1598449865012703232,0,0.0,1
rt belgium s fifa rating should be moved 2nd position 4th put argentina that 2nd position,1598449864760872976,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449858360365067,0,-0.0166666666666666,0
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598449858184380416,0,0.25,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598449848894001153,0,0.5,2
clowns have been eliminated fifa world cup moral dont mix politics football,1598449847874605091,0,0.0,1
rt classic fifa world cup,1598449847606333441,0,0.1666666666666666,2
rt got no doubt that var have seen conclusive angle evidence that we haven t but why would fifa not allow host broadcaste,1598449844993273856,0,0.0,1
rt apple music top v deos brasil dreamers astronaut yet come 3 more 10,1598449843894210562,0,0.5,2
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598449841130344450,0,-0.3333333333333333,0
rt celebrate 2022 world cup were giving trustswap community chance win some cash click link below amp p,1598449839959953431,0,0.8,2
fifa transparency,1598449829759303681,0,0.0,1
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598449828031508481,0,0.0,1
rt classic fifa world cup,1598449826941001728,0,0.1666666666666666,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449826198429697,0,-0.25,0
fifa world cup 2022 germany beat costa rica 4 2 but exit first round again,1598449825510465537,0,0.0249999999999999,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449820947173384,0,0.6000000000000001,2
rt dear african woman hang this photo your living room tell your daughter sister friends that impossible is,1598449816878698499,0,-0.3333333333333333,0
rt rebuilding ukraine agency at world cup rebuilding ukraine agency member displayed ukrainian flag at fifa,1598449814840164352,0,0.0,1
rt limited time offer buy one get one free fifa world cup 2022 official licensed fragrance by aljazeera,1598449812160106509,0,0.1642857142857143,2
rt got no doubt that var have seen conclusive angle evidence that we haven t but why would fifa not allow host broadcaste,1598449805826707466,0,0.0,1
dreamers music fifa by jung kook bts,1598449804589387782,0,0.0,1
rt fifa fan fest is packed with morocco fans celebrating their return knockout stage first time 36 years,1598449799598166035,0,0.25,2
now fifa wants 48 teams format with 16 groups with more possible disgraces 2026,1598449798050467846,0,0.2333333333333333,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598449791620599816,0,0.5,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598449784838316032,0,0.0,1
fifa need reconsider their whole organisation,1598449784465264640,0,0.2,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449778513399833,0,0.6000000000000001,2
rt fifa fan fest is packed with morocco fans celebrating their return knockout stage first time 36 years,1598449777922002956,0,0.25,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449762059292672,0,-0.0166666666666666,0
rt australia vs denmark highlights 227s youtube chili fifa spicy ht,1598449751925850112,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449750294122509,0,0.6000000000000001,2
if fifa needed any more reasons keep 4 team groups stg,1598449739095474176,0,0.5,2
rt classic fifa world cup,1598449737052704794,0,0.1666666666666666,2
rt congrats fifa classifying japan,1598449733680484359,0,0.0,1
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598449732606742537,0,0.1,2
rt lionel messi was given motm award vs poland by fifa as shown official fifa page he gave award mac allis,1598449732497838080,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449723496714245,0,-0.0166666666666666,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449722339082240,0,-0.0166666666666666,0
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449720950759424,0,0.6000000000000001,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449716567904257,0,0.6000000000000001,2
rt fifa appoints german referees ghana vs uruguay clash,1598449702944772097,0,0.0,1
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598449701136867329,0,0.0,1
thats what happened me dont find fifa fun anymore i only play offline pokemon is much better,1598449696107909139,0,0.2666666666666666,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598449695185051649,0,0.25,2
trying play as netherlands fifa 23 world cup online tournament my striker his own just keeps going off pitch i am playing with 10 men i cant sub him off only seems be happening with netherlands please help,1598449689510416384,0,0.3,2
rt last tracking day week 2 bb charts buy by jungkook bts itunes amazon,1598449688226807810,0,0.0,1
fool you should laugh at yourself you dont even know how much migrants were paid qatar all figures that came out late last year were false according fifa,1598449684166868992,0,-0.04,0
rt this var call will be debated very long time,1598449678613630977,0,-0.065,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449674666770432,0,-0.0166666666666666,0
rt respect denmark standing their morals withdrawing fifa world cup,1598449671978246147,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449669771874325,0,-0.0166666666666666,0
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598449666701643804,0,0.0,1
rt classic fifa world cup,1598449666517094407,0,0.1666666666666666,2
rt turkish football commentator dismissed after he mentioned hakan sukurs fifa record fastest world cup goal d,1598449660754276353,0,0.0,1
rt france puts goal into tunisian nets after their fifa loss,1598449660636680206,0,0.0,1
2022 fifa world cup continues with knockout round 16 starting december 3 heres how livestream every match,1598449658111864832,0,-0.1,0
rt i still dont know how talk about what happened at so i wrote about how it feels instead my ode our br,1598449658015408128,0,0.0,1
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598449656207495186,0,-0.3333333333333333,0
yeah fifa saf,1598449653871411204,0,0.0,1
only way clear up this curvature ball controversy is play with square ball get me payroll fifa,1598449653703495690,0,0.05,2
qatar promised carbon neutral world cup climate advocates call that pledge misleading,1598449648754384896,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449645683986443,0,0.6000000000000001,2
i think we all agree that except fifa i guess but yeah some good progress with handful players good home crowd even us but i m sceptic as long as they don t change inside federation then young gk needs step forward,1598449642982850560,0,0.3625,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449637798866944,0,-0.0166666666666666,0
i m currently having some mcdonald s watching video yours youtube i feel like i m back 2016 you re taking me back now my crazy alt righter days x btw have you heard song morrow by 070 shake it s so catchy cool it s fifa 21,1598449632371441666,0,-0.05,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449629590605824,0,-0.25,0
rt australia progressed their group against all odds by beating final group game,1598449629544448000,0,-0.2,0
rt group e winners first time since 2002 japan mens national team has won its group at fifa world cup,1598449627464110081,0,0.25,2
its fifa nothing would surprise me,1598449626901893128,0,0.0,1
why japans winning goal vs spain was awarded witness witness republican guards i am proud say that twitter ayatollah has blocked me ayatollah his guards are uber brutal proof s pudding,1598449626134335491,0,0.1416666666666667,2
new upload fifa ultimate team 23 division rivals online fifa 23 gameplay watch now,1598449624779345920,0,0.0681818181818181,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449624615997475,0,-0.0166666666666666,0
rt fifa world cup qatar 2022 germany out world cup after beating costa rica 4 2 being eliminated goal differ,1598449624372625408,0,0.0,1
i hope so otherwise i am selling fifa 22 my mcdonalds away shirt last season fund it,1598449623580004365,0,0.0,1
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598449623194128394,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598449618991435793,0,0.6000000000000001,2
rt fifa dreamers mv 4400 jungkooks singing voice main vocalist bts is very nice i can feel,1598449615854243840,0,0.4733333333333333,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598449615392890880,0,0.5,2
rt afro king himself follow courtesy,1598449615082323969,0,0.0,1
rt young iranian lady maymi asgari mesmerizing crowd with her magical freestyle skills during ongoing fifa world c,1598449600163205131,0,0.3,2
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598449598766501908,0,0.1,2
rt want win exclusive prizes inc all expenses paid trip final it s here,1598449596015194112,0,0.4,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449593401987091,0,-0.0166666666666666,0
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598449592235868160,0,-0.25,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598449588721291265,0,-0.0166666666666666,0
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598449585885794331,0,0.25,2
knocked out by officiate sergio busquet handball vs germany its clearly penalty but denied today match its clearly ball is outside pitch,1598449585474752515,0,0.0666666666666666,2
